User_ID,Page_views,Unique_visitors,Bounce_rate,Average_session_duration,Date,Products,Conversions,Conversion_path,Conversion_value,Device,Traffic_source,Age,Gender,Country,Product_views,Cart_abandonment,Product_reviews,Page
e7bea593-0034-40f3-85f8-d83af87a70c0,160,238,72,104.99,2020-01-01,Fashionable Sunglasses,30.0,https://Yourclothingbrand.com/store/sunglasses,231.31,Mobile,Social Media,60,Female,Nigeria,76,64,3,sunglasses
281317dd-2d5c-4561-872b-2f296e2b2b51,137,208,71,110.18,2020-01-01,Basic T-Shirt,7.0,https://Yourclothingbrand.com/store/t-shirts,188.92,Mobile,Paid Advertising,66,Female,USA,47,28,1,t-shirt
d8ca4577-de80-4f44-9019-0360a2b514be,176,183,31,109.63,2020-01-01,Customer Service,22.0,https://Yourclothingbrand.com/contacts,75.91,Mobile,Social Media,70,Female,USA,29,21,3,contact
e9a5a1c5-eaed-4ce7-9e1c-ee60a7fa2f9e,265,279,31,106.73,2020-01-01,Skinny Jeans,8.0,https://Yourclothingbrand.com/store/jeans,246.16,Desktop,Paid Advertising,32,Female,Ireland,60,65,1,jeans
a2b27248-4a98-47d6-913a-84f36fc6430e,342,122,79,95.58,2020-01-01,Featured Products,7.0,https://Yourclothingbrand.com/home,134.95,Desktop,Paid Advertising,45,Female,South Korea,16,29,3,home
dd7a302c-89a0-4d6f-b5bf-9003e2017b3e,266,155,77,67.43,2020-01-01,Maxi Dress,11.0,https://Yourclothingbrand.com/store/dresses,219.03,Desktop,Social Media,24,Female,UK,54,7,4,dress
eaa7ab07-91f4-4f8b-9881-6e1c6ff21f2d,262,216,41,60.55,2020-01-01,Woolen Scarf,14.0,https://Yourclothingbrand.com/store/scarves,158.49,Desktop,Social Media,66,Female,USA,78,21,1,scarf
d4457736-85c5-4944-af64-a4160faad278,108,346,40,107.78,2020-01-01,Fashionable Outerwear,15.0,https://Yourclothingbrand.com/store/outerwear,72.96,Desktop,Organic Search,49,Female,USA,5,79,5,outerwear
10292338-27ec-4f56-810d-0db3f0cda826,378,158,57,79.61,2020-01-01,Winter Outerwear,8.0,https://Yourclothingbrand.com/store/outerwear,54.75,Desktop,Paid Advertising,49,Male,New Zealand,60,59,5,outerwear
f50f6191-4b38-4403-bf97-3cef09fe49ad,344,125,19,102.37,2020-01-01,Ankle Socks,21.0,https://Yourclothingbrand.com/store/socks,188.91,Mobile,Paid Advertising,55,Female,USA,17,45,4,socks
c195a563-fbda-44dc-91eb-5c4d9a4a9161,229,378,61,72.79,2020-01-01,Dainty Jewelry,11.0,https://Yourclothingbrand.com/store/jewelry,71.53,Desktop,Social Media,45,Female,Germany,14,20,1,jewelry
c456e18e-b5fa-4754-bc21-ae4917a58914,354,315,10,110.71,2020-01-01,Denim Shorts,4.0,https://Yourclothingbrand.com/store/shorts,271.65,Desktop,Paid Advertising,45,Female,New Zealand,29,10,2,shorts
5d3094b6-aad8-4226-90b9-2d9b1cca2877,282,375,12,74.08,2020-01-01,Bohemian Accessories,13.0,https://Yourclothingbrand.com/store/accessories,139.24,Desktop,Organic Search,57,Female,UK,56,46,3,accessories
a4052ed2-da91-4fdf-892b-b43b76f29b9c,297,281,30,65.88,2020-01-01,Crossbody Handbag,5.0,https://Yourclothingbrand.com/store/handbags,273.85,Desktop,Organic Search,50,Female,Finland,47,77,1,handbag
716c8fd3-aba5-436d-b5c7-852af9765139,282,317,18,62.81,2020-01-01,Sporty Activewear,10.0,https://Yourclothingbrand.com/store/activewear,141.34,Desktop,Organic Search,45,Male,UK,48,48,5,activewear
b4a4484e-7a76-4c4d-bad9-365521fef90d,353,278,75,104.46,2020-01-01,Bomber Jacket,12.0,https://Yourclothingbrand.com/store/jackets,114.3,Desktop,Social Media,70,Male,Austria,73,45,4,jacket
ac72c004-4208-43b4-9293-e7fe4c8fdafd,122,393,61,65.13,2020-01-01,Meet the Team,6.0,https://Yourclothingbrand.com/about-us,59.7,Desktop,Paid Advertising,22,Female,USA,78,30,3,about us
ba294c0f-8d69-4c66-ab87-2110090f1f35,337,363,16,118.95,2020-01-01,Elegant Sneaker,11.0,https://Yourclothingbrand.com/store/sneakers,153.63,Desktop,Organic Search,25,Female,Austria,6,68,5,sneaker
55dac61b-df67-4b9e-a659-6f896eac4dc6,352,339,13,97.42,2020-01-01,Cashmere Sweater,45.0,https://Yourclothingbrand.com/store/sweaters,299.45,Mobile,Social Media,52,Female,Singapore,49,67,4,sweater
84519fe7-4539-4bee-95ff-aafef54e2229,209,270,29,107.38,2020-01-01,Clothing Rental,15.0,https://Yourclothingbrand.com/services,265.69,Mobile,Organic Search,39,Male,UK,74,4,4,services
613d4bbf-d26a-42a5-bde0-ff7b0cd9a559,209,339,50,96.31,2020-01-01,Wide-Leg Pants,10.0,https://Yourclothingbrand.com/store/pants,269.83,Mobile,Paid Advertising,39,Female,Singapore,8,68,1,pants
1fdf2300-8603-4b28-b679-ee3820a89921,206,372,31,94.77,2020-01-01,Denim Shorts,15.0,https://Yourclothingbrand.com/store/shorts,250.56,Mobile,Organic Search,63,Male,Singapore,38,72,1,shorts
cc48c765-1833-4286-b00b-cd4d61df12ef,211,326,42,91.35,2020-01-01,Boho Jewelry,8.0,https://Yourclothingbrand.com/store/jewelry,159.38,Mobile,Paid Advertising,28,Female,Netherlands,38,48,4,jewelry
c4de8192-4a72-4d45-8094-74716504cc9c,379,127,40,118.15,2020-01-01,Maxi Dress,13.0,https://Yourclothingbrand.com/store/dresses,186.13,Desktop,Social Media,23,Female,Austria,28,44,4,dress
1f057365-2ada-4f37-b881-6248eb0555eb,375,245,39,61.89,2020-01-01,New Arrivals,15.0,https://Yourclothingbrand.com/home,75.06,Desktop,Social Media,62,Male,South Korea,31,72,5,home
a7d9789d-6ef4-4033-b9a9-96bf90edb132,197,137,47,95.89,2020-01-01,Tailored Pants,14.0,https://Yourclothingbrand.com/store/pants,168.81,Desktop,Social Media,46,Female,Finland,60,60,4,pants
eab076a0-eb79-4c19-9146-9b765947c3f5,237,275,12,101.4,2020-01-01,Slim Wallet,9.0,https://Yourclothingbrand.com/store/wallets,135.73,Mobile,Paid Advertising,21,Female,Singapore,24,73,5,wallet
2c60a1cd-71a7-40bc-bfab-d9ce6060fcc6,350,249,33,60.6,2020-01-01,Skinny Jeans,18.0,https://Yourclothingbrand.com/store/jeans,249.14,Desktop,Organic Search,44,Female,UK,5,67,2,jeans
c0042b21-ad13-45d9-a62c-6a5585af1419,219,187,14,103.26,2020-01-01,Skinny Jeans,14.0,https://Yourclothingbrand.com/store/jeans,53.33,Mobile,Paid Advertising,47,Female,Finland,28,65,3,jeans
e6e93dfd-81fc-4a1b-a340-a844a764f4f4,181,377,56,119.56,2020-01-01,Tote Handbag,7.0,https://Yourclothingbrand.com/store/handbags,68.0,Desktop,Paid Advertising,46,Female,Nigeria,45,54,4,handbag
a3e9b654-d7c7-4727-b9a5-32c64725f5b6,272,267,37,89.96,2020-01-01,Bomber Jacket,16.0,https://Yourclothingbrand.com/store/jackets,68.55,Mobile,Paid Advertising,24,Female,UK,46,46,4,jacket
65e5729d-194d-4c06-b56a-d4bc2e1325a1,339,167,46,102.61,2020-01-01,Beanie Hat,4.0,https://Yourclothingbrand.com/store/hats,275.55,Desktop,Paid Advertising,63,Male,South Korea,3,16,2,hat
cb52b5f8-8971-4c14-bca1-3ab5e8b1f992,270,174,58,69.88,2020-01-01,Leather Jacket,10.0,https://Yourclothingbrand.com/store/jackets,155.86,Desktop,Paid Advertising,45,Female,USA,3,51,3,jacket
f8b500e4-b474-4a92-b99e-152b4e1a5cde,193,114,67,99.8,2020-01-01,Bohemian Accessories,14.0,https://Yourclothingbrand.com/store/accessories,192.53,Desktop,Social Media,24,Female,Canada,26,36,3,accessories
742c63fc-f253-47bc-9224-2a5f89df9a38,224,370,16,96.38,2020-01-01,Fedora Hat,7.0,https://Yourclothingbrand.com/store/hats,244.32,Desktop,Paid Advertising,67,Female,UK,22,57,3,hat
845b08e8-6fb5-445f-9dc1-a863d5536e5a,257,209,69,107.94,2020-01-01,Winter Outerwear,9.0,https://Yourclothingbrand.com/store/outerwear,168.87,Desktop,Organic Search,26,Male,UK,61,9,1,outerwear
66fe3970-c535-406f-9dbc-534c1f15644a,218,214,80,118.77,2020-01-01,Fashionable Outerwear,10.0,https://Yourclothingbrand.com/store/outerwear,232.9,Desktop,Social Media,61,Female,UK,44,70,5,outerwear
5f0944e6-1447-4e16-8f4d-abaefd0ea64f,196,299,74,89.46,2020-01-01,Tailored Pants,9.0,https://Yourclothingbrand.com/store/pants,219.25,Mobile,Paid Advertising,30,Female,Germany,58,25,3,pants
67dd94ee-48b5-4bca-bbb9-ea388fd97518,308,385,79,117.66,2020-01-01,Woolen Scarf,8.0,https://Yourclothingbrand.com/store/scarves,256.37,Desktop,Organic Search,39,Female,UK,23,65,5,scarf
f3731d74-59cd-4174-8da0-880181675df0,134,381,31,73.72,2020-01-01,Personal Styling,13.0,https://Yourclothingbrand.com/services,56.6,Desktop,Organic Search,35,Female,USA,55,39,4,services
79e4cc2d-7989-4992-b6ca-7e3ccb62a899,398,240,10,111.56,2020-01-01,Floral Dress,27.0,https://Yourclothingbrand.com/store/dresses,149.4,Mobile,Organic Search,60,Female,New Zealand,33,22,5,dress
b1a25951-fb7c-425d-8ff0-7103ec971787,142,233,74,67.02,2020-01-01,Customer Service,7.0,https://Yourclothingbrand.com/contacts,167.59,Mobile,Paid Advertising,49,Female,Singapore,22,33,5,contact
20d91dc3-8f4f-4ccc-807a-552c014ae137,171,186,55,68.13,2020-01-01,Yoga Activewear,15.0,https://Yourclothingbrand.com/store/activewear,234.38,Mobile,Paid Advertising,37,Female,Germany,78,38,4,activewear
c1640cdf-dfe3-403f-9684-fdc5afd2d92d,126,272,52,109.01,2020-01-01,Pleated Skirt,18.0,https://Yourclothingbrand.com/store/skirts,202.47,Mobile,Paid Advertising,49,Female,Canada,68,58,1,skirt
af92d2a1-e305-493c-8453-00a043a822a7,276,371,19,110.95,2020-01-01,Aviator Sunglasses,6.0,https://Yourclothingbrand.com/store/sunglasses,136.3,Desktop,Organic Search,62,Female,New Zealand,9,51,4,sunglasses
fef59ff5-d980-41ee-b606-4b64e80ad291,134,245,25,116.82,2020-01-01,Winter Outerwear,15.0,https://Yourclothingbrand.com/store/outerwear,110.34,Desktop,Organic Search,59,Female,Singapore,80,19,1,outerwear
fe8112ef-b9cd-4a52-8b14-4d75a200492f,271,203,49,105.15,2020-01-01,Fun Socks,16.0,https://Yourclothingbrand.com/store/socks,75.26,Mobile,Social Media,37,Female,USA,48,74,5,socks
deb87d65-97b0-4b42-9e13-4013220f777c,216,323,60,104.06,2020-01-01,Denim Shorts,14.0,https://Yourclothingbrand.com/store/shorts,53.61,Desktop,Organic Search,27,Female,New Zealand,71,9,4,shorts
2dd40e67-d505-44fd-a618-08540c0cb942,221,266,41,85.7,2020-01-01,Bomber Jacket,17.0,https://Yourclothingbrand.com/store/jackets,249.74,Desktop,Social Media,65,Male,Austria,64,44,5,jacket
3cc67c19-8418-4be2-a284-72f98cbbf496,156,307,69,115.12,2020-01-01,Vintage T-Shirt,12.0,https://Yourclothingbrand.com/store/t-shirts,271.55,Mobile,Social Media,24,Male,UK,12,47,4,t-shirt
f8b483a5-1c2d-4f9d-b36f-b13ccfd705ef,329,137,38,71.84,2020-01-01,Floral Dress,14.0,https://Yourclothingbrand.com/store/dresses,214.98,Desktop,Organic Search,67,Female,UK,54,4,3,dress
dd3a4c04-e62a-416c-bd16-8a9ca8b433de,115,382,76,98.96,2020-01-01,Sporty Shorts,18.0,https://Yourclothingbrand.com/store/shorts,233.79,Desktop,Social Media,47,Female,France,65,50,1,shorts
0a230843-d136-4548-8949-6b0273e2392f,169,331,31,79.28,2020-01-01,Ripped Jeans,3.0,https://Yourclothingbrand.com/store/jeans,288.72,Desktop,Paid Advertising,68,Female,Ireland,15,42,4,jeans
0094c3d3-d23d-4f8b-a9e2-be1d2ecd7eb3,362,274,29,102.83,2020-01-01,Support Email,12.0,https://Yourclothingbrand.com/contacts,57.38,Desktop,Paid Advertising,19,Female,France,50,11,2,contact
99787288-d706-4561-b3e8-d25228517248,201,147,46,79.58,2020-01-01,Bohemian Accessories,11.0,https://Yourclothingbrand.com/store/accessories,261.26,Desktop,Organic Search,37,Female,USA,10,42,5,accessories
3d4d0071-1d9b-4767-9388-353680cecdd6,180,190,78,104.95,2020-01-01,Vintage T-Shirt,13.0,https://Yourclothingbrand.com/store/t-shirts,274.34,Desktop,Organic Search,51,Male,Austria,58,61,2,t-shirt
96a8d517-725e-4da4-a10e-b36ffc3eb34d,251,313,67,119.08,2020-01-01,Comfy Shorts,11.0,https://Yourclothingbrand.com/store/shorts,215.45,Desktop,Social Media,24,Female,France,34,63,3,shorts
5d90b3c9-7db9-43a2-8d59-75ff33f6e710,150,220,35,116.45,2020-01-01,Beanie Hat,5.0,https://Yourclothingbrand.com/store/hats,55.64,Mobile,Organic Search,58,Female,Canada,19,74,3,hat
43345d11-528a-486e-99da-d2c748d25228,121,349,76,100.45,2020-01-01,Woolen Scarf,18.0,https://Yourclothingbrand.com/store/scarves,198.53,Mobile,Social Media,69,Female,Finland,74,30,1,scarf
b3ee82c3-0f37-4071-b99a-3b6784df2c35,387,317,40,72.02,2020-01-01,Meet the Team,4.0,https://Yourclothingbrand.com/about-us,234.87,Desktop,Paid Advertising,51,Male,Netherlands,63,13,4,about us
9002efa2-3c81-40c0-9686-8d0405e4843c,365,194,48,89.44,2020-01-01,Beanie Hat,6.0,https://Yourclothingbrand.com/store/hats,74.36,Desktop,Paid Advertising,55,Female,Australia,18,75,1,hat
678df8c3-f523-4a66-8330-db4f225686c4,355,233,41,62.2,2020-01-01,Crossbody Handbag,16.0,https://Yourclothingbrand.com/store/handbags,203.49,Desktop,Social Media,54,Female,Nigeria,50,69,3,handbag
42389834-eda9-4d78-a8c3-9458246b962c,310,214,36,99.57,2020-01-01,Elegant Dress,12.0,https://Yourclothingbrand.com/store/dresses,145.74,Desktop,Social Media,51,Female,Finland,7,56,5,dress
26a8c3be-40b2-47be-a8da-317c38701439,324,391,16,77.41,2020-01-01,Leather Wallet,11.0,https://Yourclothingbrand.com/store/wallets,157.78,Desktop,Paid Advertising,35,Female,USA,9,10,2,wallet
13b87890-0dc0-43d4-bd5e-184e6a48097c,285,124,36,103.87,2020-01-01,Elegant Sneaker,13.0,https://Yourclothingbrand.com/store/sneakers,241.5,Desktop,Social Media,39,Female,USA,66,24,5,sneaker
3887fd70-27e8-4840-aec8-ee2633de3974,226,190,41,73.79,2020-01-01,Glamorous Accessories,19.0,https://Yourclothingbrand.com/store/accessories,135.44,Desktop,Social Media,42,Female,Canada,26,79,4,accessories
4ab82317-2ec9-47b8-acf8-d79df8ac015d,394,347,58,113.01,2020-01-01,Basic T-Shirt,7.0,https://Yourclothingbrand.com/store/t-shirts,176.52,Mobile,Paid Advertising,57,Female,Finland,79,51,5,t-shirt
1d836bd9-d673-4dd0-94d0-82df242540b1,290,324,35,85.37,2020-01-01,Company History,14.0,https://Yourclothingbrand.com/about-us,153.71,Desktop,Organic Search,23,Male,New Zealand,57,56,1,about us
70e1c91b-a801-468e-a2ec-67f104d53465,266,267,64,97.43,2020-01-01,Pleated Skirt,17.0,https://Yourclothingbrand.com/store/skirts,114.54,Mobile,Organic Search,19,Female,Australia,10,55,3,skirt
433ab454-a0b2-4c4a-b7fb-50a63a92fdf5,268,206,17,80.66,2020-01-01,Denim Shorts,8.0,https://Yourclothingbrand.com/store/shorts,281.0,Desktop,Organic Search,62,Female,USA,12,68,4,shorts
068afe08-122f-4141-a803-da2b66a80481,366,122,46,91.37,2020-01-01,Winter Outerwear,7.0,https://Yourclothingbrand.com/store/outerwear,69.88,Desktop,Organic Search,23,Female,Nigeria,32,12,2,outerwear
adc0c24e-8e57-427e-9e0a-4e804ec84253,244,132,32,108.29,2020-01-01,Wide-Leg Pants,16.0,https://Yourclothingbrand.com/store/pants,83.8,Desktop,Social Media,35,Male,Canada,31,3,2,pants
fe63f6fb-826e-4f0c-84f5-fb1789011b5f,310,329,36,94.66,2020-01-01,Plaid Shirt,4.0,https://Yourclothingbrand.com/store/shirts,294.67,Desktop,Paid Advertising,35,Male,Nigeria,77,4,5,shirt
d7124814-f86e-40d8-a186-e08d68136cd7,147,167,70,92.12,2020-01-01,Tailored Pants,14.0,https://Yourclothingbrand.com/store/pants,185.41,Desktop,Social Media,68,Male,New Zealand,69,39,3,pants
a54d8f94-e1f2-43a3-88da-70e10a2ae26b,266,291,46,100.02,2020-01-01,Leather Handbag,14.0,https://Yourclothingbrand.com/store/handbags,88.05,Desktop,Organic Search,45,Male,USA,23,63,1,handbag
9d23746f-19a8-4299-8adf-f6b35bfb208f,247,212,24,111.13,2020-01-01,Chic Skirt,11.0,https://Yourclothingbrand.com/store/skirts,146.12,Desktop,Paid Advertising,23,Female,USA,47,11,1,skirt
7b880462-742f-40b9-ab7e-1be9d31d910f,226,154,70,71.25,2020-01-01,Comfy Shorts,6.0,https://Yourclothingbrand.com/store/shorts,121.86,Desktop,Paid Advertising,28,Female,USA,4,1,5,shorts
14e0aa84-cc1b-4767-b989-8f75cc97e63d,287,376,42,78.05,2020-01-01,Statement Jewelry,13.0,https://Yourclothingbrand.com/store/jewelry,54.75,Desktop,Organic Search,61,Female,Singapore,4,66,1,jewelry
0287e18e-4517-4f60-97e8-0c8e476cb462,176,297,75,96.8,2020-01-01,Company History,22.0,https://Yourclothingbrand.com/about-us,68.58,Mobile,Organic Search,58,Female,USA,45,74,1,about us
a10d7eb2-9a8c-4752-94d3-faf926010a4b,238,287,68,109.59,2020-01-01,Graphic T-Shirt,15.0,https://Yourclothingbrand.com/store/t-shirts,196.8,Desktop,Social Media,62,Female,USA,62,26,4,t-shirt
10deb897-7e10-46d9-a826-7f65f621c240,130,101,69,102.18,2020-01-01,Customer Service,8.0,https://Yourclothingbrand.com/contacts,224.29,Desktop,Organic Search,26,Female,New Zealand,40,73,5,contact
97b1e833-d3e7-4b01-8351-f621b3365d6d,265,222,14,94.42,2020-01-01,Glamorous Accessories,12.0,https://Yourclothingbrand.com/store/accessories,242.4,Mobile,Organic Search,60,Female,Canada,5,33,2,accessories
f37ae971-231f-4d8b-8cbb-74247b4f69e7,221,152,26,83.14,2020-01-01,Classic Jeans,8.0,https://Yourclothingbrand.com/store/jeans,289.5,Mobile,Social Media,22,Female,USA,52,42,2,jeans
d23806b2-2fc1-497a-9c71-e0ba943375a0,363,167,74,100.24,2020-01-01,Special Offers,8.0,https://Yourclothingbrand.com/home,255.08,Mobile,Social Media,28,Female,Canada,8,60,5,home
1f393c65-bd29-4381-ade4-cd13a026bbcd,260,137,40,119.87,2020-01-01,Ripped Jeans,21.0,https://Yourclothingbrand.com/store/jeans,277.68,Desktop,Social Media,30,Female,Australia,52,24,4,jeans
6768e14e-19c0-40a0-9825-dd939720232c,255,292,70,65.08,2020-01-01,Comfy Shorts,15.0,https://Yourclothingbrand.com/store/shorts,202.15,Desktop,Social Media,25,Male,New Zealand,39,39,5,shorts
efea7d6f-029d-4087-b0f3-19068378e2b8,225,362,22,102.04,2020-01-01,Cozy Sweater,21.0,https://Yourclothingbrand.com/store/sweaters,53.09,Mobile,Social Media,61,Female,New Zealand,28,57,2,sweater
91c69aca-1d93-4708-a858-d06389c1ba5d,260,151,18,105.5,2020-01-01,Yoga Activewear,9.0,https://Yourclothingbrand.com/store/activewear,288.48,Mobile,Organic Search,70,Female,New Zealand,30,49,3,activewear
46558b4f-08be-4f3d-97f3-08035f8f886f,288,385,67,77.84,2020-01-01,Skinny Jeans,5.0,https://Yourclothingbrand.com/store/jeans,62.75,Desktop,Paid Advertising,33,Female,USA,47,20,4,jeans
b700fb40-420d-488c-b971-a64e5dac78ed,145,151,12,97.88,2020-01-01,Meet the Team,22.0,https://Yourclothingbrand.com/about-us,150.75,Mobile,Social Media,31,Female,Ireland,9,48,5,about us
c578af60-dddb-4364-97f1-4fdecf9d657a,379,269,32,100.58,2020-01-01,Clothing Rental,14.0,https://Yourclothingbrand.com/services,179.88,Desktop,Social Media,42,Female,Austria,67,21,4,services
77e2323e-c2d4-4e59-8153-753e557a29a1,197,260,38,77.37,2020-01-01,Slim Wallet,42.0,https://Yourclothingbrand.com/store/wallets,102.17,Mobile,Social Media,22,Female,New Zealand,16,32,5,wallet
8b5aabc1-6bfd-424b-a6dd-ab6c00a57019,244,381,30,97.5,2020-01-01,Fashion Consultation,17.0,https://Yourclothingbrand.com/services,138.24,Desktop,Social Media,69,Female,UK,6,34,1,services
1c64c697-e4aa-41d9-a3a0-a8a8b5abcf7f,143,140,71,94.53,2020-01-01,Beanie Hat,8.0,https://Yourclothingbrand.com/store/hats,283.9,Desktop,Paid Advertising,31,Female,New Zealand,36,34,4,hat
7fd84643-2afa-414f-8d53-e1b66416a72c,163,306,66,61.52,2020-01-01,Mission and Vision,10.0,https://Yourclothingbrand.com/about-us,297.36,Desktop,Organic Search,43,Male,Singapore,18,46,4,about us
60a46451-2ec5-4fee-a1ea-b064b2ec1295,360,278,64,119.92,2020-01-01,Tote Handbag,13.0,https://Yourclothingbrand.com/store/handbags,282.58,Mobile,Social Media,65,Female,Ireland,69,48,4,handbag
4c1ed827-1955-44da-959c-bc186161f29d,106,283,78,102.1,2020-01-01,Clothing Rental,29.0,https://Yourclothingbrand.com/services,177.8,Mobile,Social Media,42,Male,UK,68,57,4,services
875e3f4b-45a2-4085-9b87-18be2c1e3f78,179,170,36,67.18,2020-01-01,Stylish Jacket,11.0,https://Yourclothingbrand.com/store/jackets,69.17,Desktop,Social Media,31,Female,USA,1,31,1,jacket
4e8df777-d5eb-4f4e-86f3-22ac4af2fb03,222,212,54,72.28,2020-01-01,Beanie Hat,15.0,https://Yourclothingbrand.com/store/hats,295.2,Desktop,Organic Search,47,Female,USA,44,67,5,hat
f025d3ef-40e0-4244-bee0-8c36d5d6c7cc,377,396,38,89.16,2020-01-01,Cropped Pants,5.0,https://Yourclothingbrand.com/store/pants,193.79,Desktop,Paid Advertising,29,Female,Austria,42,64,4,pants
bf53a403-3f18-47e3-ab5c-9200eec0b746,122,227,76,78.16,2020-01-01,Sneaker Collection,31.0,https://Yourclothingbrand.com/store/sneakers,179.75,Mobile,Organic Search,37,Female,USA,75,1,3,sneaker
d1c83228-c8b1-4ab9-be2c-07e333ca168a,243,260,47,74.94,2020-01-01,Fun Socks,21.0,https://Yourclothingbrand.com/store/socks,115.88,Mobile,Paid Advertising,41,Female,UK,69,40,1,socks
0f44b338-6fa9-4eed-b405-e8c1e49b6ba0,233,260,29,81.47,2020-01-01,Elegant Dress,7.0,https://Yourclothingbrand.com/store/dresses,227.7,Mobile,Paid Advertising,29,Female,USA,45,3,5,dress
f563042f-9d7f-4667-9be0-566aeb0261fb,343,163,53,66.95,2020-01-01,Stylish Jacket,13.0,https://Yourclothingbrand.com/store/jackets,253.4,Mobile,Organic Search,22,Female,Nigeria,45,45,5,jacket
b5246d31-f78d-4da9-9e7b-45813b48c034,352,341,79,119.09,2020-01-01,Crossbody Handbag,10.0,https://Yourclothingbrand.com/store/handbags,80.12,Desktop,Social Media,70,Female,South Korea,10,65,2,handbag
5023384a-20aa-44de-bd3e-6e0d1217fb2b,237,227,45,65.72,2020-01-01,Chic Skirt,8.0,https://Yourclothingbrand.com/store/skirts,274.41,Mobile,Organic Search,61,Female,South Korea,74,77,3,skirt
1f1507dc-ff7d-4f57-8e95-73d21ffe59ef,132,286,14,106.7,2020-01-01,Leather Jacket,17.0,https://Yourclothingbrand.com/store/jackets,87.89,Mobile,Social Media,56,Female,USA,29,58,5,jacket
5d858af9-3f02-4e21-8f2d-854dbdf41912,259,297,45,89.81,2020-01-01,Featured Products,16.0,https://Yourclothingbrand.com/home,112.82,Desktop,Organic Search,22,Female,UK,24,39,3,home
81cbb0f0-97bd-41d0-898d-3bc7af43a7d1,327,320,46,91.08,2020-01-01,Denim Shorts,6.0,https://Yourclothingbrand.com/store/shorts,69.39,Mobile,Paid Advertising,57,Female,New Zealand,17,17,2,shorts
126a3b76-e9be-442d-94ae-9ebb518bd92d,314,232,72,75.67,2020-01-01,Ripped Jeans,8.0,https://Yourclothingbrand.com/store/jeans,99.61,Desktop,Paid Advertising,66,Female,UK,80,16,4,jeans
7d20fabd-99bb-4bfe-9e51-764b397e239b,346,344,35,67.75,2020-01-01,Chic Accessories,16.0,https://Yourclothingbrand.com/store/accessories,214.24,Desktop,Organic Search,62,Female,USA,1,8,4,accessories
2303550c-7f50-40b3-95d0-d6577b5c97e2,186,348,67,111.97,2020-01-01,Bohemian Accessories,14.0,https://Yourclothingbrand.com/store/accessories,265.94,Desktop,Organic Search,69,Female,USA,52,24,5,accessories
9f8368db-dc19-4102-a8d4-d0a336071d4e,391,313,73,114.62,2020-01-01,Fun Socks,12.0,https://Yourclothingbrand.com/store/socks,160.92,Mobile,Organic Search,53,Female,Austria,8,55,2,socks
0420ba04-106c-4014-ab0b-c87fe772638a,207,383,11,114.42,2020-01-01,Cropped Pants,4.0,https://Yourclothingbrand.com/store/pants,161.24,Desktop,Paid Advertising,44,Female,USA,10,60,5,pants
fbdbbd10-d285-44d8-b041-ef1ee34d6cab,375,113,61,101.14,2020-01-01,Tote Handbag,13.0,https://Yourclothingbrand.com/store/handbags,269.66,Desktop,Social Media,69,Female,Ireland,40,26,1,handbag
c81174bd-e5f3-4e7a-b678-f5dfea1c53e2,238,221,41,110.68,2020-01-01,Graphic T-Shirt,16.0,https://Yourclothingbrand.com/store/t-shirts,267.39,Desktop,Organic Search,40,Female,UK,72,13,4,t-shirt
dab10002-cc4d-482c-a023-be4c3f6ecad7,252,213,27,64.64,2020-01-01,Ankle Socks,15.0,https://Yourclothingbrand.com/store/socks,67.01,Mobile,Organic Search,34,Female,New Zealand,64,16,3,socks
b3f77b69-2317-4f6f-8f52-e72949123f6c,348,356,21,109.06,2020-01-01,Comfy Sneaker,7.0,https://Yourclothingbrand.com/store/sneakers,56.94,Mobile,Paid Advertising,60,Female,New Zealand,14,30,2,sneaker
b614a2f6-6906-4201-be57-adc0ae730eb1,333,321,36,107.45,2020-01-01,Beanie Hat,16.0,https://Yourclothingbrand.com/store/hats,175.94,Mobile,Paid Advertising,28,Female,New Zealand,30,40,4,hat
738d98ec-a308-424d-b91a-9a23c30315dd,370,378,75,76.63,2020-01-01,Plaid Shirt,18.0,https://Yourclothingbrand.com/store/shirts,173.46,Mobile,Paid Advertising,67,Female,USA,70,7,2,shirt
01d171f3-b65d-43ce-97c6-7d93d355405b,137,202,47,112.64,2020-01-01,Floral Dress,19.0,https://Yourclothingbrand.com/store/dresses,222.25,Desktop,Organic Search,64,Female,Austria,40,31,1,dress
d521a1b1-b2ee-4c28-ae46-dcf76f5c627c,259,328,51,110.38,2020-01-01,Denim Shirt,16.0,https://Yourclothingbrand.com/store/shirts,254.14,Mobile,Paid Advertising,45,Female,USA,79,29,3,shirt
fa8ad53f-98b7-4182-9bf9-be56915a4398,300,103,68,84.72,2020-01-01,Clothing Rental,10.0,https://Yourclothingbrand.com/services,259.84,Desktop,Organic Search,63,Female,France,18,21,3,services
147735a0-8772-464b-9640-b8b165478b22,372,400,49,97.4,2020-01-01,Ripped Jeans,30.0,https://Yourclothingbrand.com/store/jeans,260.58,Mobile,Organic Search,55,Male,USA,36,43,1,jeans
8b07306a-7257-459a-8357-d129ead36f9b,129,365,62,71.06,2020-01-01,Chic Skirt,6.0,https://Yourclothingbrand.com/store/skirts,285.56,Desktop,Paid Advertising,25,Female,UK,78,49,1,skirt
