User_ID,Page_views,Unique_visitors,Bounce_rate,Average_session_duration,Date,Products,Conversion_rate,Conversion_path,Conversion_value,Device,Traffic_source,Age,Gender,Country,Income,Product_views,Cart_abandonment,Product_reviews,Page
1c432eab-aead-41ea-b95d-428b7e173c44,36,64,19,44.33,2020-01-01,Slim Wallet,6.7936,https://Yourclothingbrand.com/store/wallets,162.12,Desktop,Paid Advertising,57,Female,Australia,818.24,22,25,5,wallet
a759b59d-d742-41cf-89af-15f92e77efaf,71,23,26,71.66,2020-01-01,Chic Skirt,3.915,https://Yourclothingbrand.com/store/skirts,168.93,Mobile,Social Media,63,Female,Singapore,395.95,22,5,3,skirt
88a20a27-dc37-4402-9373-4f6f6ec7b996,44,25,30,99.0,2020-01-01,Stylish Hat,3.8038,https://Yourclothingbrand.com/store/hats,193.97,Mobile,Organic Search,64,Female,USA,843.83,19,26,1,hat
4af386bd-812b-4ffe-840e-26ada7da8416,56,52,17,96.6,2020-01-01,Ripped Jeans,5.867999999999999,https://Yourclothingbrand.com/store/jeans,188.75,Desktop,Social Media,51,Female,France,487.26,3,5,2,jeans
548e6ac6-a189-46d4-8def-9b5cd70c63fb,16,56,40,93.38,2020-01-01,Patterned Socks,5.6323,https://Yourclothingbrand.com/store/socks,152.73,Desktop,Social Media,19,Female,New Zealand,389.92,12,22,3,socks
fb32e4e3-7ca4-4ef9-b5ca-375bd7d521e8,66,58,9,87.76,2020-01-01,Sporty Shorts,8.463,https://Yourclothingbrand.com/store/shorts,156.25,Desktop,Social Media,31,Female,Finland,312.31,29,21,0,shorts
f2a5c778-283f-46e1-bfcf-7287b36fe397,44,59,16,88.85,2020-01-01,Beanie Hat,3.2724,https://Yourclothingbrand.com/store/hats,56.11,Desktop,Paid Advertising,39,Male,Australia,828.46,18,10,5,hat
9c7e45e1-93c0-4971-9c8d-baaf382d9d6e,43,24,29,113.2,2020-01-01,Stylish Jacket,5.1,https://Yourclothingbrand.com/store/jackets,154.6,Mobile,Organic Search,32,Female,Germany,780.97,24,7,0,jacket
7bdd0899-6c0e-41ba-a603-f503d57ed237,38,38,29,42.48,2020-01-01,Customer Service,5.4955,https://Yourclothingbrand.com/contacts,66.94,Desktop,Social Media,43,Female,Singapore,383.72,15,19,5,contact
d75812d2-c0dd-4f7a-9d30-965221260254,30,62,15,35.46,2020-01-01,Chic Accessories,4.2486,https://Yourclothingbrand.com/store/accessories,187.99,Mobile,Paid Advertising,48,Female,Austria,758.55,10,1,0,accessories
8bbd0736-d0ff-4b47-b8a1-841dea9b2c67,18,55,23,112.81,2020-01-01,Fashionable Sunglasses,12.5812,https://Yourclothingbrand.com/store/sunglasses,119.47,Desktop,Paid Advertising,43,Male,Canada,782.19,24,17,4,sunglasses
e6ee24f1-713a-4b29-af94-82445abe3c6f,34,17,40,96.13,2020-01-01,Sporty Shorts,8.4032,https://Yourclothingbrand.com/store/shorts,102.94,Desktop,Organic Search,61,Female,UK,898.46,14,30,5,shorts
37b710b7-ef95-4488-b7e8-306cc655adc6,46,12,10,59.67,2020-01-01,Cashmere Sweater,3.2465,https://Yourclothingbrand.com/store/sweaters,110.62,Mobile,Paid Advertising,27,Female,South Korea,335.35,7,19,2,sweater
b4405bc4-c229-40f7-b3f2-6751abe6a276,84,47,32,87.66,2020-01-01,Customer Service,12.921,https://Yourclothingbrand.com/contacts,70.42,Desktop,Organic Search,37,Female,New Zealand,754.58,30,27,4,contact
12fb8975-68a3-4ce2-ba8e-05bd2583b7be,18,33,36,67.55,2020-01-01,Statement Jewelry,3.604,https://Yourclothingbrand.com/store/jewelry,165.83,Desktop,Social Media,63,Female,Canada,932.16,28,9,3,jewelry
91b222f8-b340-4952-ac89-08e5431ddfd2,31,48,35,85.77,2020-01-01,Elegant Sneaker,4.16,https://Yourclothingbrand.com/store/sneakers,198.19,Mobile,Organic Search,39,Male,Australia,648.51,13,22,2,sneaker
91366ac4-179b-4dbd-a4a9-34c1d43b48ae,67,30,30,113.78,2020-01-01,Tote Handbag,2.6358,https://Yourclothingbrand.com/store/handbags,152.36,Mobile,Paid Advertising,47,Female,Ireland,569.44,2,1,1,handbag
6c878023-e98e-4a0d-bfd5-a33a0758ba16,41,58,38,50.32,2020-01-01,Denim Shorts,10.4608,https://Yourclothingbrand.com/store/shorts,62.86,Desktop,Organic Search,26,Male,Netherlands,209.9,22,27,3,shorts
15581954-7cd5-42bb-b99a-c72b2b5d2faf,13,45,32,35.21,2020-01-01,Bohemian Accessories,9.0517,https://Yourclothingbrand.com/store/accessories,138.53,Desktop,Social Media,25,Female,Finland,415.12,13,11,4,accessories
ef3e14c2-0f7a-4f76-a545-44f707bbb43b,100,66,36,111.13,2020-01-01,Knitted Sweater,13.2468,https://Yourclothingbrand.com/store/sweaters,55.89,Desktop,Organic Search,29,Female,New Zealand,307.57,2,19,2,sweater
0963a788-2a8c-4600-a601-fee0cb45d345,38,27,7,30.96,2020-01-01,Woolen Scarf,2.325,https://Yourclothingbrand.com/store/scarves,110.21,Mobile,Social Media,35,Female,Australia,331.61,24,6,5,scarf
de0e8c9f-0647-442f-9726-18d99850cbdc,35,45,36,102.16,2020-01-01,Skinny Jeans,5.727,https://Yourclothingbrand.com/store/jeans,140.07,Desktop,Social Media,62,Male,Austria,703.11,11,13,5,jeans
1b8c3075-882f-4fa1-8cd1-74cbc6f008f0,19,46,9,38.6,2020-01-01,Cat-Eye Sunglasses,1.236,https://Yourclothingbrand.com/store/sunglasses,193.21,Mobile,Social Media,22,Female,South Korea,813.74,2,30,5,sunglasses
8439059c-6539-4c53-8279-0ee6bc66c4ed,50,35,33,109.13,2020-01-01,Printed Scarf,7.655499999999999,https://Yourclothingbrand.com/store/scarves,149.23,Desktop,Organic Search,58,Female,Singapore,447.28,11,25,4,scarf
9042ca6d-7dc9-4fbf-ba9b-8ba0870e589c,16,22,5,73.42,2020-01-01,Fedora Hat,8.5073,https://Yourclothingbrand.com/store/hats,161.44,Desktop,Organic Search,32,Female,Singapore,775.41,5,26,3,hat
72e92fe9-c1b3-431a-a0e5-fc198e25c201,33,57,8,45.73,2020-01-01,Comfy Sneaker,6.696699999999999,https://Yourclothingbrand.com/store/sneakers,71.57,Desktop,Social Media,40,Female,USA,827.74,28,22,0,sneaker
f2558d3c-f7a2-4178-a5c8-c5321d4e688d,64,28,10,110.96,2020-01-01,Winter Outerwear,11.8011,https://Yourclothingbrand.com/store/outerwear,59.68,Desktop,Paid Advertising,57,Female,Finland,953.58,27,9,3,outerwear
323b858b-cfbf-499e-af7c-ea029e1a2b45,54,21,18,65.49,2020-01-01,Tote Handbag,5.768700000000001,https://Yourclothingbrand.com/store/handbags,156.53,Desktop,Social Media,45,Female,Austria,333.78,28,25,4,handbag
33511eb2-1f65-4099-b798-9c28a8478a38,72,12,28,109.42,2020-01-01,Bomber Jacket,4.747599999999999,https://Yourclothingbrand.com/store/jackets,173.72,Mobile,Paid Advertising,20,Female,Singapore,597.13,20,11,2,jacket
bda0aee0-5fbf-489b-942b-f72638e98211,88,11,15,35.09,2020-01-01,Inquiry Form,2.0868,https://Yourclothingbrand.com/contacts,52.18,Mobile,Social Media,28,Female,South Korea,888.3,12,16,0,contact
35cdede1-c5ea-4e58-8bd6-d5046d0660b3,66,15,17,80.55,2020-01-01,Bohemian Accessories,4.417599999999999,https://Yourclothingbrand.com/store/accessories,121.54,Mobile,Paid Advertising,50,Female,Nigeria,764.44,8,5,0,accessories
dbe88b62-3d6c-4eaf-ae45-97a11c4cb2d9,88,46,39,80.25,2020-01-01,Leather Wallet,16.709000000000003,https://Yourclothingbrand.com/store/wallets,98.4,Desktop,Organic Search,54,Male,Ireland,447.84,4,19,5,wallet
5d13f0ec-18e7-4ce5-8665-8ef286825b45,59,14,28,66.52,2020-01-01,Wide-Leg Pants,13.9095,https://Yourclothingbrand.com/store/pants,109.75,Desktop,Paid Advertising,27,Female,USA,659.7,2,3,5,pants
4e4dda2a-9701-44e3-b175-00382651c63e,40,49,24,103.84,2020-01-01,Cashmere Sweater,5.9430000000000005,https://Yourclothingbrand.com/store/sweaters,107.67,Mobile,Organic Search,43,Female,France,423.12,24,2,0,sweater
2e5e3231-8331-4d32-8e28-46b99c79b2bf,94,69,25,48.12,2020-01-01,Ripped Jeans,13.9629,https://Yourclothingbrand.com/store/jeans,152.38,Desktop,Organic Search,37,Female,Canada,468.12,27,26,0,jeans
c17d6d80-0006-48c9-a8a5-c4e7d605ba38,35,44,20,41.57,2020-01-01,Fedora Hat,7.941999999999999,https://Yourclothingbrand.com/store/hats,69.41,Desktop,Social Media,36,Female,Finland,988.93,3,14,1,hat
05e60ee5-3c7b-4dc9-9a21-2e25b589c272,89,37,12,77.24,2020-01-01,Graphic T-Shirt,6.8476,https://Yourclothingbrand.com/store/t-shirts,189.54,Desktop,Paid Advertising,41,Female,USA,783.21,1,8,4,t-shirt
c86904aa-af53-4e5f-846f-1b5e628e43a9,88,27,15,54.62,2020-01-01,Maxi Dress,9.0882,https://Yourclothingbrand.com/store/dresses,128.23,Desktop,Paid Advertising,23,Male,Ireland,602.93,1,24,4,dress
e6405fd5-2f10-4f19-8a8a-40a8f367f590,72,60,8,59.74,2020-01-01,Knitted Sweater,15.839,https://Yourclothingbrand.com/store/sweaters,99.82,Desktop,Organic Search,55,Female,South Korea,529.83,26,23,4,sweater
5191b312-097b-4513-b197-10287f6db366,50,35,31,104.44,2020-01-01,Comfy Shorts,2.1870000000000003,https://Yourclothingbrand.com/store/shorts,117.87,Mobile,Social Media,27,Female,USA,837.5,4,18,1,shorts
df95d463-134b-4e4a-b100-2853a5d971a0,14,38,20,67.49,2020-01-01,Fedora Hat,2.915,https://Yourclothingbrand.com/store/hats,135.16,Mobile,Paid Advertising,55,Female,Ireland,697.71,11,18,0,hat
144d9ca0-c32e-4926-9cf5-33fa4b0a9ad8,56,21,23,89.36,2020-01-01,Yoga Activewear,4.7936000000000005,https://Yourclothingbrand.com/store/activewear,149.96,Desktop,Social Media,41,Female,South Korea,464.2,12,16,5,activewear
7918e290-7862-4a44-b8f6-202da3f66436,47,61,25,43.2,2020-01-01,Cat-Eye Sunglasses,8.480200000000002,https://Yourclothingbrand.com/store/sunglasses,153.44,Desktop,Paid Advertising,44,Female,Germany,455.38,25,16,2,sunglasses
fefd9805-20af-4d14-8a29-e0e98e2373e8,87,43,39,83.87,2020-01-01,Elegant Sneaker,7.6935,https://Yourclothingbrand.com/store/sneakers,84.29,Desktop,Organic Search,38,Female,USA,364.47,13,24,1,sneaker
9e11b95a-2571-4e3a-ba73-5a4d3668e4b6,92,66,28,39.13,2020-01-01,Patterned Socks,6.399,https://Yourclothingbrand.com/store/socks,84.15,Desktop,Paid Advertising,39,Female,Singapore,373.26,16,15,4,socks
e67a3287-c708-49dc-a8b0-adbcdda733ab,63,38,23,55.23,2020-01-01,Glamorous Accessories,2.6445,https://Yourclothingbrand.com/store/accessories,133.75,Mobile,Social Media,48,Male,France,533.3,18,21,2,accessories
65b32018-050f-4a55-9218-092563f52e8e,83,64,38,38.21,2020-01-01,Classic Jeans,13.7634,https://Yourclothingbrand.com/store/jeans,87.85,Desktop,Organic Search,21,Male,Australia,591.34,30,8,4,jeans
2c6194a9-cdfe-4383-8d61-5100d7193773,58,56,25,113.42,2020-01-01,Mission and Vision,5.6172,https://Yourclothingbrand.com/about-us,75.65,Desktop,Social Media,55,Female,Germany,457.09,28,7,2,about us
e4893e16-0902-4251-b167-44a99733af92,42,35,8,89.86,2020-01-01,Silk Scarf,9.808700000000002,https://Yourclothingbrand.com/store/scarves,69.54,Desktop,Paid Advertising,48,Female,Ireland,528.09,17,18,3,scarf
38e6a90b-8c9d-4cd6-8549-277820dfefed,10,41,11,58.09,2020-01-01,Sporty Shorts,1.1648,https://Yourclothingbrand.com/store/shorts,52.42,Mobile,Social Media,67,Male,UK,504.66,17,18,0,shorts
2e99b3cf-b790-4208-8a65-6af65f31dbd5,43,21,25,44.61,2020-01-01,Vintage T-Shirt,8.721,https://Yourclothingbrand.com/store/t-shirts,150.23,Desktop,Paid Advertising,44,Male,Austria,515.15,27,11,2,t-shirt
f302ed54-c56b-4024-b6f3-5a0627cffd08,63,27,39,116.57,2020-01-01,Statement Jewelry,4.8339,https://Yourclothingbrand.com/store/jewelry,117.77,Desktop,Social Media,32,Male,South Korea,448.41,21,5,0,jewelry
de45c0fb-efca-4dad-b361-2ca6c3df9655,31,25,27,86.6,2020-01-01,Leather Handbag,3.887000000000001,https://Yourclothingbrand.com/store/handbags,52.7,Mobile,Social Media,55,Female,South Korea,841.31,1,8,4,handbag
fc581654-cc81-4ac2-b823-abaa022bae2a,35,47,39,84.11,2020-01-01,Fun Socks,13.6422,https://Yourclothingbrand.com/store/socks,151.41,Desktop,Organic Search,46,Female,Netherlands,917.63,12,28,1,socks
e04c0f9e-927e-4ca9-a57c-25bfb5ae819c,31,23,15,72.05,2020-01-01,Boho Jewelry,5.1221000000000005,https://Yourclothingbrand.com/store/jewelry,75.05,Desktop,Social Media,69,Male,Singapore,889.2,14,26,5,jewelry
da33069b-bb04-4146-a1a2-7e70ceb82056,68,66,31,111.62,2020-01-01,Sporty Activewear,6.204,https://Yourclothingbrand.com/store/activewear,78.07,Desktop,Social Media,29,Male,Singapore,315.59,6,23,3,activewear
b8064697-aeac-44f6-85a8-7cbc763642a1,81,40,27,77.91,2020-01-01,Woolen Scarf,12.3402,https://Yourclothingbrand.com/store/scarves,174.75,Desktop,Paid Advertising,52,Male,South Korea,586.57,7,22,0,scarf
483f6732-2aaf-4f6f-ac8f-18062ebc4299,86,24,23,78.27,2020-01-01,Comfy Shorts,13.494599999999998,https://Yourclothingbrand.com/store/shorts,150.09,Desktop,Organic Search,58,Male,USA,210.97,25,21,1,shorts
963e5685-ca8f-4293-ac24-a8bcfe522f1a,82,68,38,65.98,2020-01-01,Lightweight Outerwear,7.8568,https://Yourclothingbrand.com/store/outerwear,133.93,Desktop,Paid Advertising,70,Female,New Zealand,386.04,25,29,3,outerwear
6b97e910-1cdf-480a-ad3d-2d2b0ec14620,49,25,33,74.85,2020-01-01,Running Activewear,7.683,https://Yourclothingbrand.com/store/activewear,177.15,Desktop,Social Media,19,Male,France,982.96,18,23,5,activewear
a617d73a-1672-4c80-885b-bb175ffea592,76,59,17,104.16,2020-01-01,Denim Shorts,8.7912,https://Yourclothingbrand.com/store/shorts,131.54,Mobile,Organic Search,65,Female,Ireland,559.0,9,23,0,shorts
482ee22a-9bae-4e6e-a643-a145d69a0e00,27,23,8,79.05,2020-01-01,Designer Wallet,5.2152,https://Yourclothingbrand.com/store/wallets,198.02,Desktop,Social Media,22,Male,Australia,936.29,22,26,1,wallet
8a0ebf0a-3a86-4fd5-88d6-c8805c36627b,19,29,17,56.42,2020-01-01,Inquiry Form,1.4382,https://Yourclothingbrand.com/contacts,138.3,Mobile,Social Media,48,Female,Germany,354.55,19,12,3,contact
8be70a94-c987-4ca8-ab89-9963813eb16c,69,37,39,108.41,2020-01-01,Boho Jewelry,6.9316,https://Yourclothingbrand.com/store/jewelry,155.95,Desktop,Social Media,51,Female,Netherlands,625.92,5,28,3,jewelry
c029f391-4217-43dd-97b5-0ef6d6d2bf12,57,46,28,48.63,2020-01-01,Personal Styling,6.4894,https://Yourclothingbrand.com/services,180.23,Desktop,Social Media,58,Female,Finland,920.27,27,16,4,services
b58cb9ef-0974-4741-8be4-d66be31b9321,23,46,31,39.32,2020-01-01,Formal Shirt,10.8129,https://Yourclothingbrand.com/store/shirts,69.8,Desktop,Paid Advertising,51,Female,Austria,563.35,5,24,0,shirt
c5f39d34-9f3a-416e-a733-614e4e8f6531,92,69,5,39.72,2020-01-01,Yoga Activewear,7.1568,https://Yourclothingbrand.com/store/activewear,61.19,Desktop,Social Media,38,Male,Australia,407.24,5,16,0,activewear
6895e670-7ebc-4367-bcf5-a7786be31d23,71,52,27,108.74,2020-01-01,Meet the Team,5.8752,https://Yourclothingbrand.com/about-us,166.31,Desktop,Social Media,66,Female,Finland,536.22,30,10,5,about us
f112ebdb-66cf-46c2-a8bb-ab1d0153a5cc,89,36,27,47.07,2020-01-01,Tote Handbag,7.4976,https://Yourclothingbrand.com/store/handbags,94.27,Mobile,Paid Advertising,20,Female,Finland,942.3,12,15,5,handbag
37ff8f1c-6b06-4fb3-ad57-bcf2f95fa3ab,41,33,33,85.0,2020-01-01,Midi Skirt,3.2966,https://Yourclothingbrand.com/store/skirts,131.67,Desktop,Social Media,65,Female,UK,366.79,14,8,2,skirt
d2198e2b-3ec3-4a93-aa2e-fbb934f49103,16,50,23,73.01,2020-01-01,Printed Scarf,13.483200000000002,https://Yourclothingbrand.com/store/scarves,145.88,Desktop,Organic Search,33,Female,Canada,900.44,4,1,3,scarf
b1c15971-e94d-43a0-b1b4-85d354c468e3,54,14,29,116.13,2020-01-01,Stylish Jacket,3.927000000000001,https://Yourclothingbrand.com/store/jackets,168.14,Desktop,Paid Advertising,56,Female,UK,222.02,28,8,4,jacket
02f85e30-c813-41ed-89d6-bf94df3d5624,23,69,26,108.6,2020-01-01,Customer Service,3.4596,https://Yourclothingbrand.com/contacts,96.46,Mobile,Social Media,32,Male,Canada,801.79,30,30,3,contact
bbe68ea0-0351-4c76-b20d-66ee21d0faa3,80,68,25,32.95,2020-01-01,Ankle Socks,4.1856,https://Yourclothingbrand.com/store/socks,178.45,Desktop,Paid Advertising,45,Female,Singapore,760.49,12,12,5,socks
db79a69e-9d3f-40f4-b4f0-9afc516e90d7,16,15,24,66.86,2020-01-01,Fashionable Sunglasses,4.6508,https://Yourclothingbrand.com/store/sunglasses,179.22,Desktop,Paid Advertising,55,Female,UK,795.04,29,26,0,sunglasses
c238896e-ed70-45b9-8e44-171f32a1beb6,18,60,39,59.89,2020-01-01,Classic Jeans,5.125,https://Yourclothingbrand.com/store/jeans,124.95,Desktop,Social Media,45,Female,Ireland,426.35,22,23,3,jeans
0fed7370-a738-43e7-b412-e5ae701e2c87,25,46,8,95.88,2020-01-01,Wide-Leg Pants,5.751,https://Yourclothingbrand.com/store/pants,182.44,Desktop,Social Media,56,Female,Finland,928.35,9,7,3,pants
62c5192a-500a-4465-bc2d-dfc34c0934c3,14,44,24,54.94,2020-01-01,Personal Styling,2.8404000000000003,https://Yourclothingbrand.com/services,151.93,Mobile,Paid Advertising,42,Female,Australia,928.11,19,21,1,services
9856fd82-abb5-4e9d-bfdd-1aa78a1ff005,54,15,34,78.72,2020-01-01,Crossbody Handbag,7.043399999999999,https://Yourclothingbrand.com/store/handbags,152.37,Desktop,Paid Advertising,64,Female,Austria,374.74,29,17,5,handbag
a717b3db-7c11-4447-be0e-b8eabb6b785d,59,61,20,76.41,2020-01-01,Stylish Hat,16.5336,https://Yourclothingbrand.com/store/hats,145.98,Desktop,Organic Search,40,Male,France,478.75,9,21,1,hat
a538c6ec-3896-47f6-9100-01925b20b11e,18,64,22,45.21,2020-01-01,Fedora Hat,13.11,https://Yourclothingbrand.com/store/hats,65.35,Desktop,Organic Search,39,Female,UK,787.03,3,16,2,hat
5e4e0e16-27db-4bf6-8bfa-4a78c7df9b03,56,33,22,88.2,2020-01-01,Classic Jeans,1.8209,https://Yourclothingbrand.com/store/jeans,60.61,Mobile,Social Media,30,Male,New Zealand,950.91,8,28,4,jeans
a472d9d2-1d6f-40ba-9fa9-9cc9c9706f66,63,70,31,76.44,2020-01-01,Printed Scarf,8.858699999999999,https://Yourclothingbrand.com/store/scarves,170.98,Desktop,Social Media,48,Female,Australia,721.25,8,1,3,scarf
da5e21df-1c26-4758-9814-2762442e6a24,14,46,15,89.26,2020-01-01,Stylish Hat,6.025,https://Yourclothingbrand.com/store/hats,90.92,Mobile,Paid Advertising,57,Female,UK,659.44,14,25,4,hat
a9cb2e00-987d-4f2a-b10e-0811b10f522c,53,25,7,71.72,2020-01-01,Denim Shirt,11.3082,https://Yourclothingbrand.com/store/shirts,190.99,Desktop,Organic Search,35,Female,Austria,222.0,9,30,4,shirt
7b19d7ad-0791-4682-9a0b-c09d45618609,53,32,39,95.34,2020-01-01,Special Offers,6.4566,https://Yourclothingbrand.com/home,172.54,Desktop,Social Media,25,Male,Germany,968.88,2,23,3,home
dd58502f-c60b-4530-9361-6af900d9e641,52,40,18,52.39,2020-01-01,Clothing Rental,5.3424000000000005,https://Yourclothingbrand.com/services,195.55,Desktop,Social Media,23,Female,Canada,617.2,22,22,2,services
eb657e2a-c375-418f-b6b3-75cf00129870,18,28,28,70.72,2020-01-01,Fashionable Outerwear,9.1492,https://Yourclothingbrand.com/store/outerwear,92.57,Desktop,Paid Advertising,27,Female,Germany,942.85,17,4,4,outerwear
3057a4cf-71e7-42fa-9b17-ed772beb33dc,38,32,28,85.35,2020-01-01,Personal Styling,8.2228,https://Yourclothingbrand.com/services,171.96,Desktop,Paid Advertising,50,Female,South Korea,831.87,8,15,0,services
9d5c3151-92f4-4087-b8c6-64861604555c,31,48,13,85.31,2020-01-01,Sporty Activewear,8.3448,https://Yourclothingbrand.com/store/activewear,104.0,Desktop,Paid Advertising,28,Male,Ireland,650.36,29,18,4,activewear
8d7961a9-6cec-4547-b6d7-e6df4c2ea463,99,57,6,72.61,2020-01-01,Leather Jacket,4.841600000000001,https://Yourclothingbrand.com/store/jackets,94.73,Mobile,Organic Search,66,Female,Nigeria,661.6,30,25,4,jacket
5550e3c4-b81d-4971-b102-af6db5a32cc6,63,54,35,82.37,2020-01-01,Winter Outerwear,9.0675,https://Yourclothingbrand.com/store/outerwear,161.25,Mobile,Organic Search,19,Female,Finland,234.98,13,22,4,outerwear
ae35e926-d74f-4249-a349-9f6f87958afb,76,21,38,98.63,2020-01-01,Wide-Leg Pants,4.4175,https://Yourclothingbrand.com/store/pants,194.26,Mobile,Social Media,40,Female,Ireland,394.81,26,30,0,pants
42673bb0-4675-46b0-ba27-31e1d2cde317,35,63,6,37.15,2020-01-01,Slim Wallet,7.925400000000001,https://Yourclothingbrand.com/store/wallets,143.77,Desktop,Paid Advertising,68,Female,Canada,533.47,18,27,5,wallet
11d8aaf1-8cc6-4479-aa07-d0d6eb69c5f0,66,10,15,69.14,2020-01-01,Lightweight Outerwear,7.294399999999999,https://Yourclothingbrand.com/store/outerwear,105.82,Desktop,Paid Advertising,46,Female,Finland,860.47,17,10,1,outerwear
360c921d-ebf7-45ef-b6a9-e47be41103cd,71,18,38,37.5,2020-01-01,Featured Products,2.2638,https://Yourclothingbrand.com/home,66.06,Mobile,Social Media,51,Female,Australia,343.14,15,26,2,home
c01d84bd-d06a-4bab-a524-2029bcab8dca,56,64,34,62.21,2020-01-01,Leather Handbag,4.202,https://Yourclothingbrand.com/store/handbags,68.38,Desktop,Paid Advertising,30,Male,South Korea,688.75,13,29,1,handbag
d2df4259-eab3-44fa-9f61-f766b26fe834,89,37,16,98.77,2020-01-01,Stylish Jacket,3.7114,https://Yourclothingbrand.com/store/jackets,131.04,Mobile,Paid Advertising,23,Female,Ireland,323.37,9,2,2,jacket
9e7e9de0-c3cd-4483-b5b3-6edbcb50efc7,21,46,10,54.18,2020-01-01,Skinny Jeans,11.400899999999998,https://Yourclothingbrand.com/store/jeans,190.45,Desktop,Paid Advertising,31,Female,USA,800.09,2,30,5,jeans
c999a626-a6c6-4136-8ef8-a29b60205206,22,42,33,58.7,2020-01-01,Denim Shirt,4.4187,https://Yourclothingbrand.com/store/shirts,62.26,Desktop,Social Media,24,Female,USA,245.82,4,19,5,shirt
0c5bf058-8033-4f6b-b2bb-65375555b37e,58,68,21,64.6,2020-01-01,Midi Skirt,8.8168,https://Yourclothingbrand.com/store/skirts,111.78,Desktop,Paid Advertising,40,Female,South Korea,884.36,1,17,5,skirt
bb2e5d0e-ad8b-4073-b8ab-8159db7e7f4a,15,24,8,111.89,2020-01-01,Basic T-Shirt,12.1857,https://Yourclothingbrand.com/store/t-shirts,177.2,Desktop,Paid Advertising,44,Female,Netherlands,672.14,19,3,5,t-shirt
4f556bb5-fa53-4cd7-b8c5-627aee884c38,93,55,32,39.65,2020-01-01,Slim Wallet,5.4436,https://Yourclothingbrand.com/store/wallets,108.62,Desktop,Social Media,49,Female,Netherlands,813.32,11,4,3,wallet
07ccffbd-6588-4f32-be41-cb223bd580ad,81,15,32,101.12,2020-01-01,Elegant Dress,13.415100000000002,https://Yourclothingbrand.com/store/dresses,64.54,Desktop,Paid Advertising,63,Male,Australia,563.96,29,22,5,dress
54ff23e3-4123-4c5c-8cf4-ec73f0a6d6ff,88,51,30,72.81,2020-01-01,Clothing Rental,8.504399999999999,https://Yourclothingbrand.com/services,76.19,Desktop,Paid Advertising,37,Female,South Korea,302.65,24,14,2,services
2e4e2447-5043-451f-a7eb-715407341730,22,50,11,84.59,2020-01-01,Tailored Pants,11.5326,https://Yourclothingbrand.com/store/pants,167.19,Desktop,Organic Search,26,Female,Netherlands,934.09,7,30,5,pants
5f117198-c176-4ffe-8b00-f0f90f1c14d8,83,67,10,55.78,2020-01-01,Skinny Jeans,8.7768,https://Yourclothingbrand.com/store/jeans,161.54,Mobile,Organic Search,44,Female,UK,240.95,9,7,5,jeans
17ac2dcc-5efc-4368-b144-99882a33fd6d,30,24,29,103.51,2020-01-01,Crossbody Handbag,12.9846,https://Yourclothingbrand.com/store/handbags,196.94,Desktop,Organic Search,57,Female,Finland,917.06,11,20,3,handbag
d8b685e7-ae4d-4720-be27-bc791214f7cb,58,11,34,63.73,2020-01-01,Vintage T-Shirt,6.954,https://Yourclothingbrand.com/store/t-shirts,112.17,Desktop,Social Media,21,Male,Nigeria,689.09,27,14,5,t-shirt
07e8d01d-970b-4f34-b287-c37972fc0daf,25,14,28,89.79,2020-01-01,Chic Accessories,17.5414,https://Yourclothingbrand.com/store/accessories,101.39,Desktop,Organic Search,27,Female,New Zealand,664.48,4,22,0,accessories
eb3c0454-fc82-4667-935f-f77d2778ff75,32,22,6,30.29,2020-01-01,Customer Service,9.66,https://Yourclothingbrand.com/contacts,138.81,Desktop,Organic Search,60,Female,Finland,210.91,12,8,5,contact
9b866437-cfd2-4ad9-aecb-5463b063114f,53,35,32,35.42,2020-01-01,Vintage T-Shirt,4.888000000000001,https://Yourclothingbrand.com/store/t-shirts,68.1,Mobile,Organic Search,54,Female,Australia,777.95,8,11,4,t-shirt
f717aa4d-2847-42a8-9b26-7309b9c60811,57,40,22,77.18,2020-01-01,Woolen Scarf,4.7742,https://Yourclothingbrand.com/store/scarves,140.13,Mobile,Paid Advertising,24,Female,Ireland,872.07,26,15,2,scarf
23413fcc-e49e-4eff-b973-61bf5dbabdf8,49,35,25,36.43,2020-01-01,Ripped Jeans,3.968,https://Yourclothingbrand.com/store/jeans,144.38,Mobile,Social Media,53,Female,Germany,368.0,2,16,0,jeans
42146bf7-7341-45d1-92c8-e471ad07255e,14,65,37,42.15,2020-01-01,Statement Jewelry,2.842,https://Yourclothingbrand.com/store/jewelry,103.23,Mobile,Organic Search,21,Female,Ireland,209.62,8,12,3,jewelry
2ae24bc2-d74f-4211-9b1a-033f3da2d574,12,32,25,50.01,2020-01-01,Sneaker Collection,13.9851,https://Yourclothingbrand.com/store/sneakers,97.12,Desktop,Organic Search,67,Female,New Zealand,331.29,11,10,4,sneaker
73de79f6-13d3-4cc3-b208-043c70074410,52,63,24,43.28,2020-01-01,Running Activewear,2.2218,https://Yourclothingbrand.com/store/activewear,85.1,Mobile,Social Media,50,Female,USA,816.36,29,27,0,activewear
7443efa8-1f08-4009-ab6f-a4fe6f975f6c,61,44,21,102.77,2020-01-01,Fashion Consultation,5.613999999999999,https://Yourclothingbrand.com/services,142.89,Desktop,Social Media,55,Female,USA,572.79,13,20,2,services
